Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
20,,BTUSA12108200101,GERMAIN Maxime,USA,0+1+0+0,1,40:30.5,21,121,,+2:21.7,0,37.0,1:54.1,+22.6,33.0,3:19.5,+18.6,47.0,35:54.6,+2:18.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
21,,BTITA13009198901,HOFER Lukas,ITA,0+0+0+1,1,40:33.9,20,120,,+2:25.1,0,98.0,2:27.3,+55.8,96.0,3:53.0,+52.1,32.0,35:24.7,+1:48.1,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
22,,BTGER11302199301,NAWRATH Philipp,GER,0+2+0+1,3,40:58.0,19,119,,+2:49.2,0,54.0,1:59.0,+27.5,43.0,3:23.6,+22.7,17.0,34:45.7,+1:09.1,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
23,,BTSLO12201199401,DOVZAN Miha,SLO,0+1+0+0,1,41:08.8,18,118,,+3:00.0,0,14.0,1:45.3,+13.8,23.0,3:14.5,+13.6,64.0,36:35.7,+2:59.1,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
24,,BTSLO12805200101,PLANKO Lovro,SLO,1+0+0+1,2,41:10.0,17,117,,+3:01.2,0,46.0,1:57.1,+25.6,47.0,3:25.6,+24.7,38.0,35:41.1,+2:04.5,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
25,,BTNOR12907198801,BOE Tarjei,NOR,0+0+0+3,3,41:11.5,16,,,+3:02.7,0,82.0,2:13.5,+42.0,72.0,3:37.1,+36.2,18.0,34:46.2,+1:09.6,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
26,,BTCAN10310199801,RUNNALLS Adam,CAN,0+0+1+1,2,41:12.0,15,115,,+3:03.2,0,1.0,1:31.5,0.0,1.0,3:00.9,0.0,53.0,36:06.4,+2:29.8,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
27,,BTCZE12604199901,HORNIG Vitezslav,CZE,1+1+1+0,3,41:14.8,14,114,,+3:06.0,0,42.0,1:55.0,+23.5,39.0,3:22.3,+21.4,24.0,35:02.9,+1:26.3,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
28,,BTNZL12505200201,WRIGHT Campbell,USA,0+0+1+0,1,41:15.7,13,113,,+3:06.9,0,45.0,1:55.7,+24.2,42.0,3:23.3,+22.4,63.0,36:35.0,+2:58.4,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
29,,BTITA10504200001,GIACOMEL Tommaso,ITA,0+2+0+2,4,41:17.1,12,112,,+3:08.3,0,16.0,1:46.3,+14.8,10.0,3:07.4,+6.5,14.0,34:37.6,+1:01.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
30,,BTGER10101199901,RIETHMUELLER Danilo,GER,0+1+1+1,3,41:17.2,11,111,,+3:08.4,0,63.0,2:06.2,+34.7,56.0,3:29.5,+28.6,21.0,34:58.5,+1:21.9,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
31,,BTFRA11306199901,CLAUDE Emilien,FRA,1+2+0+0,3,41:17.5,10,,,+3:08.7,0,38.0,1:54.4,+22.9,36.0,3:21.4,+20.5,25.0,35:06.3,+1:29.7,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
32,,BTGER10811199401,HORN Philipp,GER,0+1+0+2,3,41:19.0,9,109,,+3:10.2,0,65.0,2:06.3,+34.8,54.0,3:29.3,+28.4,22.0,35:01.2,+1:24.6,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
33,,BTSWE10310199201,NELIN Jesper,SWE,0+2+0+2,4,41:19.7,8,108,,+3:10.9,0,76.0,2:11.8,+40.3,77.0,3:39.8,+38.9,4.0,34:07.1,+30.5,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
34,,BTRUS13006199501,SHAMAEV Dmitrii,ROU,0+0+1+0,1,41:19.9,7,107,,+3:11.1,0,9.0,1:43.4,+11.9,16.0,3:10.6,+9.7,73.0,36:53.7,+3:17.1,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
35,,BTFIN10108199701,RANTA Jaakko,FIN,1+0+0+0,1,41:27.0,6,106,,+3:18.2,0,2.0,1:38.0,+6.5,3.0,3:04.2,+3.3,77.0,37:03.8,+3:27.2,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
36,,BTFRA11111199101,CLAUDE Florent,BEL,1+0+1+0,2,41:35.1,5,105,,+3:26.3,0,79.0,2:12.9,+41.4,78.0,3:40.1,+39.2,46.0,35:52.8,+2:16.2,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
37,,BTPOL11404200201,GUNKA Jan,POL,0+1+1+0,2,41:37.8,4,104,,+3:29.0,0,42.0,1:55.0,+23.5,30.0,3:18.2,+17.3,57.0,36:19.0,+2:42.4,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
38,,BTITA12202200001,BIONAZ Didier,ITA,1+1+1+1,4,41:42.6,3,103,,+3:33.8,0,84.0,2:15.1,+43.6,74.0,3:37.6,+36.7,13.0,34:32.9,+56.3,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
39,,BTSWE12803199701,SAMUELSSON Sebastian,SWE,2+1+2+1,6,41:50.2,2,102,,+3:41.4,0,10.0,1:44.1,+12.6,11.0,3:08.4,+7.5,2.0,33:39.9,+3.3,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
40,,BTAUT13112199601,LEITNER Felix,AUT,0+0+0+3,3,41:53.7,1,101,,+3:44.9,0,39.0,1:54.5,+23.0,31.0,3:18.3,+17.4,42.0,35:48.6,+2:12.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
41,,BTBUL10607200101,TODEV Blagoy,BUL,0+1+0+1,2,41:54.7,,100,,+3:45.9,0,24.0,1:48.7,+17.2,32.0,3:19.0,+18.1,61.0,36:33.4,+2:56.8,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
42,,BTFIN11812200001,MUKKALA Jonni,FIN,0+1+0+0,1,41:58.7,,99,,+3:49.9,0,88.0,2:17.7,+46.2,86.0,3:42.3,+41.4,76.0,36:59.4,+3:22.8,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
43,,BTNOR11108199801,SOERUM Vebjoern,NOR,1+1+1+2,5,42:05.0,,,,+3:56.2,0,87.0,2:16.7,+45.2,71.0,3:36.4,+35.5,7.0,34:12.8,+36.2,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
44,,BTSLO11702200001,VIDMAR Anton,SLO,1+1+0+1,3,42:06.4,,,,+3:57.6,0,49.0,1:57.7,+26.2,55.0,3:29.4,+28.5,43.0,35:48.8,+2:12.2,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
45,,BTAUT11012199101,KOMATZ David,AUT,0+1+1+0,2,42:13.6,,96,,+4:04.8,0,20.0,1:47.0,+15.5,19.0,3:12.6,+11.7,75.0,36:58.7,+3:22.1,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
46,,BTSVK12108200401,BORGULA Jakub,SVK,0+0+0+2,2,42:16.1,,95,,+4:07.3,0,32.0,1:51.4,+19.9,45.0,3:24.2,+23.3,72.0,36:49.6,+3:13.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
47,,BTCZE11302200101,MARECEK Jonas,CZE,0+0+0+1,1,42:17.0,,94,,+4:08.2,0,70.0,2:08.0,+36.5,80.0,3:40.8,+39.9,85.0,37:16.0,+3:39.4,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
48,,BTUSA12803199201,BROWN Jake,USA,2+1+0+0,3,42:17.4,,93,,+4:08.6,0,97.0,2:25.1,+53.6,98.0,3:54.9,+54.0,35.0,35:33.4,+1:56.8,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
49,,BTUKR12212199301,TYSHCHENKO Artem,UKR,0+1+0+0,1,42:19.5,,,,+4:10.7,0,41.0,1:54.9,+23.4,38.0,3:22.1,+21.2,91.0,37:39.1,+4:02.5,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
50,,BTPOL12905200201,ZAWOL Marcin,POL,0+0+0+1,1,42:19.8,,91,,+4:11.0,0,92.0,2:21.0,+49.5,95.0,3:50.5,+49.6,81.0,37:11.4,+3:34.8,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
51,,BTBEL11708200001,BEAUVAIS Cesar,BEL,0+0+0+1,1,42:24.2,,90,,+4:15.4,0,90.0,2:19.4,+47.9,92.0,3:49.3,+48.4,86.0,37:16.7,+3:40.1,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
52,,BTSWE10807199901,BRANDT Viktor,SWE,0+0+1+3,4,42:26.5,,89,,+4:17.7,0,17.0,1:46.4,+14.9,5.0,3:05.4,+4.5,41.0,35:48.2,+2:11.6,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
53,,BTITA11904199801,BRAUNHOFER Patrick,ITA,0+3+0+0,3,42:29.8,,,,+4:21.0,0,58.0,2:00.9,+29.4,44.0,3:24.1,+23.2,56.0,36:17.9,+2:41.3,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
54,,BTGER11911199101,KUEHN Johannes,GER,1+1+0+3,5,42:31.5,,,,+4:22.7,0,81.0,2:13.1,+41.6,65.0,3:33.2,+32.3,16.0,34:40.0,+1:03.4,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
55,,BTPOL11906199101,NEDZA-KUBINIEC Andrzej,POL,1+0+0+0,1,42:32.1,,86,,+4:23.3,0,26.0,1:49.4,+17.9,34.0,3:20.2,+19.3,94.0,37:55.3,+4:18.7,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
56,,BTSWE10404200001,STEFANSSON Malte,SWE,2+2+0+1,5,42:36.2,,,,+4:27.4,0,76.0,2:11.8,+40.3,64.0,3:32.9,+32.0,19.0,34:46.9,+1:10.3,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
57,,BTLAT12212199801,MISE Edgars,LAT,1+0+0+1,2,42:39.5,,84,,+4:30.7,0,93.0,2:21.2,+49.7,89.0,3:48.2,+47.3,70.0,36:48.3,+3:11.7,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
58,,BTITA12703199701,CAPPELLARI Daniele,ITA,0+2+1+0,3,42:40.2,,,,+4:31.4,0,8.0,1:42.1,+10.6,2.0,3:03.0,+2.1,71.0,36:48.8,+3:12.2,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
59,,BTLTU10806199101,DOMBROVSKI Karol,LTU,1+1+0+0,2,42:43.9,,82,,+4:35.1,0,34.0,1:52.3,+20.8,58.0,3:30.5,+29.6,79.0,37:07.2,+3:30.6,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
60,,BTGER11106199601,ZOBEL David,GER,0+3+1+0,4,42:47.5,,,,+4:38.7,0,28.0,1:50.6,+19.1,25.0,3:16.0,+15.1,48.0,35:55.6,+2:19.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
61,,BTROU11705200001,COLTEA George,ROU,1+2+0+0,3,42:48.2,,80,,+4:39.4,0,59.0,2:01.2,+29.7,50.0,3:27.1,+26.2,62.0,36:34.5,+2:57.9,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
62,,BTAUT13001199801,MUEHLBACHER Fredrik,AUT,0+0+0+2,2,42:48.7,,,,+4:39.9,0,52.0,1:58.7,+27.2,62.0,3:31.7,+30.8,82.0,37:12.7,+3:36.1,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
63,,BTNOR12305199701,DALE-SKJEVDAL Johannes,NOR,0+2+2+2,6,42:51.5,,,,+4:42.7,0,89.0,2:19.2,+47.7,79.0,3:40.3,+39.4,5.0,34:09.6,+33.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
64,,BTEST11405199901,SIIMER Kristo,EST,0+3+0+1,4,42:57.3,,77,,+4:48.5,0,75.0,2:10.5,+39.0,67.0,3:34.3,+33.4,45.0,35:52.5,+2:15.9,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
65,,BTSUI11901199801,STALDER Sebastian,SUI,0+1+0+2,3,42:58.5,,76,,+4:49.7,0,56.0,1:59.7,+28.2,57.0,3:29.7,+28.8,65.0,36:38.2,+3:01.6,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
66,,BTPOL11601200301,BADACZ Konrad,POL,2+0+1+1,4,43:01.8,,,,+4:53.0,0,66.0,2:06.6,+35.1,61.0,3:31.1,+30.2,50.0,35:59.6,+2:23.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
67,,BTCAN10711200001,PLETZ Logan,CAN,1+2+0+0,3,43:03.4,,74,,+4:54.6,0,47.0,1:57.4,+25.9,29.0,3:16.9,+16.0,74.0,36:58.1,+3:21.5,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
68,,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,0+3+1+1,5,43:09.3,,73,,+5:00.5,0,31.0,1:51.0,+19.5,28.0,3:16.5,+15.6,36.0,35:36.5,+1:59.9,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
69,,BTSVK11310199901,SKLENARIK Tomas,SVK,0+1+0+1,2,43:14.0,,72,,+5:05.2,0,55.0,1:59.3,+27.8,66.0,3:33.6,+32.7,90.0,37:35.2,+3:58.6,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
70,,BTFIN10912200001,INVENIUS Otto,FIN,0+1+2+1,4,43:22.2,,,,+5:13.4,0,13.0,1:44.9,+13.4,13.0,3:09.4,+8.5,67.0,36:40.1,+3:03.5,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
71,,BTSWE10809199501,PONSILUOMA Martin,SWE,3+1+2+1,7,43:32.5,,,,+5:23.7,0,63.0,2:06.2,+34.7,58.0,3:30.5,+29.6,8.0,34:14.6,+38.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
72,,BTKOR10302199501,CHOI Dujin,KOR,0+1+0+0,1,43:38.8,,69,,+5:30.0,0,21.0,1:47.6,+16.1,35.0,3:20.8,+19.9,102.0,39:00.0,+5:23.4,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
73,,BTLTU10105199001,KAUKENAS Tomas,LTU,2+1+0+0,3,43:42.2,,68,,+5:33.4,0,67.0,2:07.1,+35.6,82.0,3:41.0,+40.1,83.0,37:13.1,+3:36.5,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
74,,BTRUS11207198801,MAGAZEEV Pavel,MDA,1+1+1+1,4,43:49.4,,67,,+5:40.6,0,95.0,2:22.1,+50.6,90.0,3:48.4,+47.5,59.0,36:27.7,+2:51.1,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
75,,BTITA10506200101,ZENI Elia,ITA,0+1+1+3,5,43:49.5,,,,+5:40.7,0,50.0,1:58.5,+27.0,48.0,3:26.2,+25.3,52.0,36:04.8,+2:28.2,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
76,,BTEST11204200401,KEHVA Mark-Markos,EST,1+1+0+0,2,43:49.7,,65,,+5:40.9,0,79.0,2:12.9,+41.4,88.0,3:45.3,+44.4,96.0,37:59.3,+4:22.7,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
77,,BTMDA12209199601,USOV Mihail,MDA,0+0+1+0,1,43:50.4,,64,,+5:41.6,0,69.0,2:07.5,+36.0,87.0,3:42.8,+41.9,100.0,38:47.1,+5:10.5,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
78,,BTFIN12004200401,HEIKKINEN Arttu,FIN,1+2+1+1,5,43:52.4,,,,+5:43.6,0,74.0,2:10.4,+38.9,69.0,3:36.2,+35.3,49.0,35:59.0,+2:22.4,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
79,,BTUSA10806199501,DOHERTY Sean,USA,2+1+0+2,5,43:53.9,,,,+5:45.1,0,50.0,1:58.5,+27.0,51.0,3:27.8,+26.9,54.0,36:09.3,+2:32.7,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
80,,BTLTU12811199201,STROLIA Vytautas,LTU,1+2+2+1,6,43:54.6,,61,,+5:45.8,0,72.0,2:09.6,+38.1,76.0,3:39.4,+38.5,28.0,35:12.6,+1:36.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
81,,BTGER13012199601,STRELOW Justus,GER,3+2+1+0,6,43:56.0,,,,+5:47.2,0,3.0,1:38.4,+6.9,12.0,3:09.1,+8.2,39.0,35:41.4,+2:04.8,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
82,,BTFRA11305199201,FINELLO Jeremy,SUI,1+3+0+4,8,44:05.2,,,,+5:56.4,0,36.0,1:53.6,+22.1,60.0,3:30.9,+30.0,3.0,34:02.1,+25.5,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
83,,BTAUT11710199601,JAKOB Patrick,AUT,0+1+1+2,4,44:18.1,,,,+6:09.3,0,59.0,2:01.2,+29.7,69.0,3:36.2,+35.3,80.0,37:08.4,+3:31.8,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,Men 15km Short Individual,2024-12-03,2425,Male
